,age,job,marital,education,key,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3664,33,self-employed,1,1,33self-employedmarriedsecondary,no,409,0,0,1,8,sep,165,1,97,4,1,1
3665,32,blue-collar,2,1,32blue-collardivorcedsecondary,no,201,1,0,1,15,may,63,8,365,24,2,0
3666,32,management,0,2,32managementsingletertiary,no,1077,0,0,1,5,aug,200,1,717,4,0,0
3667,30,management,1,2,30managementmarriedtertiary,no,1996,0,0,1,8,feb,1133,3,101,1,2,1
3668,38,technician,0,1,38techniciansinglesecondary,no,1130,0,0,1,4,jun,96,2,98,1,1,1
3669,59,retired,1,0,59retiredmarriedprimary,no,3648,0,0,0,23,oct,257,2,126,3,1,1
3670,29,self-employed,0,2,29self-employedsingletertiary,no,1579,0,0,1,13,oct,190,1,92,5,1,1
3671,50,management,1,2,50managementmarriedtertiary,no,1612,0,0,1,15,jun,532,2,98,2,2,1
3672,45,technician,1,1,45technicianmarriedsecondary,no,366,0,1,1,3,feb,235,2,169,12,0,0
3673,51,blue-collar,1,0,51blue-collarmarriedprimary,no,565,1,1,1,5,may,157,7,250,3,0,0
3674,58,admin.,1,1,58admin.marriedsecondary,no,169,0,0,1,16,nov,301,1,94,3,0,1
3675,32,services,0,2,32servicessingletertiary,no,620,0,0,1,3,sep,110,6,95,5,2,0
3676,30,blue-collar,1,1,30blue-collarmarriedsecondary,no,3,0,0,1,15,may,42,2,297,1,0,0
3677,32,management,0,2,32managementsingletertiary,no,2974,1,0,1,24,apr,227,1,4,1,0,1
3678,39,services,1,1,39servicesmarriedsecondary,no,1005,1,1,1,11,may,204,1,336,2,0,0
3679,63,retired,1,2,63retiredmarriedtertiary,no,4692,1,0,1,13,jul,88,1,181,2,0,0
3680,37,blue-collar,1,0,37blue-collarmarriedprimary,no,3154,1,0,1,17,apr,404,1,305,3,0,1
3681,76,housemaid,2,0,76housemaiddivorcedprimary,no,1411,0,0,0,19,oct,233,2,187,3,1,1
3682,69,retired,2,1,69retireddivorcedsecondary,no,4572,0,0,0,27,oct,146,2,56,1,2,1
3683,46,management,0,2,46managementsingletertiary,no,6651,0,0,1,22,may,114,1,60,1,0,0
3684,42,technician,1,1,42technicianmarriedsecondary,no,994,1,0,1,12,nov,227,3,93,6,1,1
3685,33,admin.,1,2,33admin.marriedtertiary,no,1636,1,1,1,3,apr,105,1,136,1,0,0
3686,31,services,1,1,31servicesmarriedsecondary,no,179,1,0,1,14,may,365,1,351,1,0,0
3687,31,services,1,1,31servicesmarriedsecondary,no,490,1,0,1,21,nov,394,5,179,2,2,0
3688,36,management,0,2,36managementsingletertiary,no,7506,1,0,1,6,may,839,2,188,1,1,1
3689,30,blue-collar,1,1,30blue-collarmarriedsecondary,no,23,1,0,1,8,may,129,2,359,4,0,0
3691,25,blue-collar,0,1,25blue-collarsinglesecondary,no,1857,1,0,1,13,apr,295,4,187,6,1,1
3692,45,management,2,1,45managementdivorcedsecondary,no,644,1,0,1,19,nov,418,1,168,1,1,1
3693,35,student,0,2,35studentsingletertiary,no,7,1,0,0,4,feb,72,2,247,1,2,0
3694,50,admin.,1,1,50admin.marriedsecondary,no,167,0,1,1,19,nov,47,1,133,1,0,0
3695,37,unemployed,0,2,37unemployedsingletertiary,no,1316,1,0,1,10,mar,350,2,112,3,0,1
3696,35,self-employed,1,2,35self-employedmarriedtertiary,no,1250,1,0,1,2,apr,361,1,136,1,2,0
3697,30,technician,2,1,30techniciandivorcedsecondary,no,3100,1,0,1,20,nov,125,1,183,4,0,0
3698,47,technician,1,1,47technicianmarriedsecondary,no,57,0,0,1,5,may,253,1,342,1,1,0
3699,26,admin.,0,2,26admin.singletertiary,no,313,0,1,1,2,jun,199,1,96,2,1,1
3700,32,services,1,1,32servicesmarriedsecondary,no,914,0,0,1,29,dec,434,1,197,1,1,0
3701,64,retired,2,1,64retireddivorcedsecondary,no,4833,0,0,1,22,apr,247,2,251,1,0,0
3702,59,technician,1,0,59technicianmarriedprimary,no,4198,0,0,1,14,jan,309,1,91,10,1,1
3703,60,technician,1,1,60technicianmarriedsecondary,no,116,0,0,1,11,aug,329,2,181,8,1,1
3704,46,entrepreneur,1,1,46entrepreneurmarriedsecondary,no,294,1,0,1,29,jan,444,1,196,1,0,0
3705,53,technician,1,1,53technicianmarriedsecondary,no,5303,1,0,0,17,apr,320,3,180,1,1,1
3706,32,blue-collar,0,0,32blue-collarsingleprimary,no,528,1,0,1,16,apr,219,1,273,1,0,0
3707,34,management,1,2,34managementmarriedtertiary,no,1778,0,0,1,4,nov,358,1,162,2,0,1
3708,37,management,0,2,37managementsingletertiary,no,72,1,1,1,20,apr,885,5,150,7,0,1
3709,22,student,0,0,22studentsingleprimary,no,423,0,0,1,16,jul,316,1,179,10,1,1
3710,36,management,0,2,36managementsingletertiary,no,490,0,0,1,28,aug,207,8,98,1,0,1
3711,37,management,1,2,37managementmarriedtertiary,no,203,0,0,1,21,oct,759,1,90,5,1,1
3712,52,blue-collar,1,0,52blue-collarmarriedprimary,no,109,1,0,1,30,jan,177,4,248,2,0,0
3713,46,housemaid,0,1,46housemaidsinglesecondary,no,198,1,0,1,14,may,93,1,350,1,2,0
3714,25,technician,0,1,25techniciansinglesecondary,no,7103,1,0,1,28,may,188,3,10,1,0,1
3715,25,technician,0,1,25techniciansinglesecondary,no,139,0,1,1,11,jan,202,1,91,1,1,1
3716,48,blue-collar,1,1,48blue-collarmarriedsecondary,no,1730,1,0,1,10,aug,158,1,102,1,1,0
3717,46,entrepreneur,2,1,46entrepreneurdivorcedsecondary,no,1187,0,1,1,13,oct,92,1,327,1,0,0
3718,39,entrepreneur,2,2,39entrepreneurdivorcedtertiary,no,208,1,0,1,29,jan,81,1,240,2,0,0
3719,37,technician,0,2,37techniciansingletertiary,no,197,0,0,1,16,nov,175,1,200,1,1,1
3720,27,management,0,2,27managementsingletertiary,no,948,1,0,1,12,mar,121,2,207,1,0,0
3722,33,blue-collar,0,0,33blue-collarsingleprimary,no,557,1,0,1,17,apr,91,2,331,2,0,0
3723,56,blue-collar,1,1,56blue-collarmarriedsecondary,no,2190,0,1,1,30,jan,90,2,232,1,0,0
3724,34,management,1,1,34managementmarriedsecondary,yes,879,1,0,1,17,apr,712,1,344,1,0,1
3725,56,retired,1,1,56retiredmarriedsecondary,no,3948,0,0,1,3,apr,484,1,135,3,0,0
3726,29,blue-collar,1,1,29blue-collarmarriedsecondary,no,313,1,0,1,20,apr,172,2,343,3,2,0
3727,25,student,0,2,25studentsingletertiary,no,1189,0,0,1,3,dec,110,1,183,1,1,0
3728,29,technician,0,1,29techniciansinglesecondary,no,113,0,0,1,12,feb,328,2,183,4,1,1
3729,44,admin.,1,1,44admin.marriedsecondary,no,132,0,0,1,21,dec,103,5,124,4,1,0
3730,45,unemployed,2,1,45unemployeddivorcedsecondary,no,728,1,1,1,6,may,156,2,169,1,0,0
3731,55,services,1,1,55servicesmarriedsecondary,no,841,1,0,1,15,may,140,9,372,4,0,0
3733,37,blue-collar,1,0,37blue-collarmarriedprimary,no,2079,1,1,1,14,may,299,1,360,2,0,0
3734,43,technician,1,1,43technicianmarriedsecondary,no,422,1,0,1,12,may,181,2,300,1,0,0
3735,34,blue-collar,1,1,34blue-collarmarriedsecondary,no,1924,1,1,1,1,apr,161,2,253,1,0,0
3736,38,blue-collar,0,1,38blue-collarsinglesecondary,no,238,1,0,1,8,may,86,1,366,2,0,0
3737,54,management,2,1,54managementdivorcedsecondary,no,300,1,0,1,7,may,329,1,168,2,1,0
3738,59,technician,1,1,59technicianmarriedsecondary,no,1866,0,0,0,3,feb,288,2,215,1,2,0
3739,30,blue-collar,1,1,30blue-collarmarriedsecondary,no,2,1,1,1,17,apr,291,2,326,1,0,0
3740,30,blue-collar,0,1,30blue-collarsinglesecondary,no,3950,1,0,0,18,may,152,4,370,3,2,0
3741,32,housemaid,1,2,32housemaidmarriedtertiary,no,357,1,0,1,3,feb,133,3,77,2,0,0
3742,53,management,1,2,53managementmarriedtertiary,no,3591,1,0,1,5,aug,306,2,181,2,2,1
3743,37,blue-collar,1,0,37blue-collarmarriedprimary,no,106,1,0,1,25,aug,511,1,392,13,0,1
3744,31,admin.,0,2,31admin.singletertiary,no,4129,0,0,1,2,mar,105,1,182,1,0,0
3745,35,technician,1,1,35technicianmarriedsecondary,no,5553,1,0,1,6,apr,371,3,136,7,0,0
3746,40,technician,1,1,40technicianmarriedsecondary,no,2266,0,0,1,16,oct,447,1,147,5,0,1
3747,25,student,0,1,25studentsinglesecondary,no,1919,1,0,1,15,may,264,1,351,4,0,0
3748,54,management,1,1,54managementmarriedsecondary,no,2693,0,0,1,22,mar,222,1,188,6,2,1
3749,38,technician,0,1,38techniciansinglesecondary,no,1711,0,0,1,20,apr,379,3,202,1,1,1
3750,30,student,0,1,30studentsinglesecondary,no,1681,0,0,1,23,mar,128,1,106,2,1,1
3751,38,services,1,1,38servicesmarriedsecondary,no,507,1,0,1,17,apr,55,1,344,1,0,0
3752,24,student,0,1,24studentsinglesecondary,no,1809,0,0,1,11,oct,165,1,95,2,1,1
3753,31,admin.,0,1,31admin.singlesecondary,no,387,1,0,1,13,may,228,2,370,1,0,0
3754,61,retired,1,1,61retiredmarriedsecondary,no,11,0,0,1,29,sep,232,1,92,3,1,1
3755,49,self-employed,1,2,49self-employedmarriedtertiary,no,503,1,0,1,6,feb,310,4,200,1,0,0
3756,32,management,0,2,32managementsingletertiary,no,131,1,0,1,11,aug,112,1,81,1,2,0
3758,47,blue-collar,1,1,47blue-collarmarriedsecondary,no,71,1,0,1,11,may,170,1,370,1,0,0
3759,32,blue-collar,1,0,32blue-collarmarriedprimary,no,187,0,0,1,20,nov,485,1,134,1,0,0
3760,30,admin.,1,0,30admin.marriedprimary,no,624,1,0,1,15,may,212,2,368,1,0,0
3761,36,management,0,2,36managementsingletertiary,no,687,1,0,1,12,may,43,1,347,2,0,0
3762,41,technician,1,2,41technicianmarriedtertiary,no,532,1,0,1,20,apr,414,2,285,1,0,0
3763,32,management,1,2,32managementmarriedtertiary,no,859,1,1,1,11,may,195,5,172,11,2,0
3764,29,admin.,1,2,29admin.marriedtertiary,no,167,1,1,1,13,oct,357,2,237,2,0,0
3765,33,technician,2,2,33techniciandivorcedtertiary,no,2558,0,0,1,7,may,680,2,367,2,0,0
3766,55,admin.,1,1,55admin.marriedsecondary,no,602,0,0,1,4,feb,390,2,150,6,1,1
3767,36,admin.,1,1,36admin.marriedsecondary,no,498,1,0,1,29,jan,151,1,253,1,0,0
3768,38,blue-collar,1,1,38blue-collarmarriedsecondary,no,105,1,0,1,28,jan,158,1,265,2,0,0
3769,33,admin.,0,1,33admin.singlesecondary,no,2554,1,0,0,6,apr,125,3,249,15,0,0
3770,30,technician,0,2,30techniciansingletertiary,no,411,0,0,1,26,may,111,1,35,1,0,0
3771,29,technician,1,1,29technicianmarriedsecondary,no,1180,1,0,1,17,apr,367,3,323,3,0,1
3772,33,management,1,2,33managementmarriedtertiary,no,55,0,0,1,30,apr,526,2,87,3,0,1
3773,52,technician,1,1,52technicianmarriedsecondary,no,371,1,1,1,21,oct,453,1,183,3,1,1
3774,37,technician,2,1,37techniciandivorcedsecondary,no,1559,1,0,1,20,nov,178,2,170,8,2,0
3775,37,blue-collar,1,0,37blue-collarmarriedprimary,no,223,1,0,1,7,may,569,1,297,3,0,0
3776,50,blue-collar,2,0,50blue-collardivorcedprimary,no,15,1,0,1,12,may,173,2,350,7,0,0
3777,30,technician,0,2,30techniciansingletertiary,no,4060,0,0,1,3,feb,179,1,93,1,2,1
3778,33,technician,1,1,33technicianmarriedsecondary,no,5083,0,0,1,27,oct,161,1,96,2,2,0
3779,39,technician,1,1,39technicianmarriedsecondary,no,6,1,0,1,18,may,122,3,357,4,0,0
3780,33,management,1,2,33managementmarriedtertiary,no,643,0,0,1,2,aug,203,3,94,1,2,0
3781,60,retired,1,1,60retiredmarriedsecondary,no,404,0,0,1,5,mar,308,2,196,2,0,1
3782,72,retired,1,0,72retiredmarriedprimary,no,4657,0,0,0,23,mar,255,1,91,8,1,1
3783,19,student,0,0,19studentsingleprimary,no,245,0,0,0,10,nov,98,2,110,2,2,0
3784,35,admin.,2,1,35admin.divorcedsecondary,no,183,0,1,1,6,feb,12,7,217,1,0,0
3785,50,services,1,1,50servicesmarriedsecondary,no,320,0,0,0,21,dec,294,3,315,4,1,1
3786,35,management,0,2,35managementsingletertiary,no,1228,0,0,1,9,nov,696,2,88,12,0,1
3787,39,blue-collar,1,0,39blue-collarmarriedprimary,no,315,1,0,1,15,may,259,3,353,3,0,0
3788,32,management,0,2,32managementsingletertiary,no,796,0,1,1,30,apr,198,1,160,1,0,0
3789,50,technician,1,2,50technicianmarriedtertiary,no,199,1,1,1,3,feb,116,2,253,1,0,0
3790,31,blue-collar,1,1,31blue-collarmarriedsecondary,no,125,1,0,1,14,may,201,1,350,2,0,0
3791,57,management,2,2,57managementdivorcedtertiary,no,3287,0,0,1,22,jun,867,1,84,3,1,1
3792,53,services,1,1,53servicesmarriedsecondary,no,341,0,0,1,12,aug,90,2,104,2,1,0
3793,38,services,2,1,38servicesdivorcedsecondary,no,53,0,0,1,8,oct,78,1,58,1,2,0
3794,36,unemployed,1,1,36unemployedmarriedsecondary,no,608,1,0,1,2,feb,114,1,263,3,2,0
3795,43,technician,1,2,43technicianmarriedtertiary,no,2643,0,0,1,12,aug,188,3,100,5,1,1
3796,31,blue-collar,1,0,31blue-collarmarriedprimary,no,2198,0,0,1,21,nov,423,2,172,2,0,0
3797,43,technician,1,1,43technicianmarriedsecondary,no,308,1,0,1,3,feb,137,3,264,4,2,0
3798,60,admin.,1,1,60admin.marriedsecondary,no,3735,0,0,1,22,sep,183,1,184,11,1,1
3799,34,management,1,2,34managementmarriedtertiary,no,714,1,0,1,21,nov,328,4,113,27,0,0
3800,35,admin.,0,1,35admin.singlesecondary,no,321,0,0,1,21,jul,143,1,412,3,2,1
3801,31,management,0,2,31managementsingletertiary,no,2915,0,0,1,30,apr,228,1,86,1,0,0
3802,24,student,0,1,24studentsinglesecondary,no,508,1,0,0,18,may,12,3,374,1,2,0
3803,53,entrepreneur,1,1,53entrepreneurmarriedsecondary,no,230,1,0,1,4,feb,56,2,250,1,2,0
3804,26,student,0,2,26studentsingletertiary,no,294,0,0,1,5,mar,87,1,91,2,1,1
3805,47,technician,2,2,47techniciandivorcedtertiary,no,405,1,0,1,30,jan,236,1,260,1,0,0
3806,34,management,0,2,34managementsingletertiary,no,673,1,1,1,20,nov,271,1,184,1,0,0
3807,31,unemployed,0,1,31unemployedsinglesecondary,no,500,1,0,1,18,may,184,2,350,2,0,0
3808,36,management,0,2,36managementsingletertiary,no,3669,0,0,1,20,apr,166,1,376,1,2,0
3809,44,blue-collar,1,0,44blue-collarmarriedprimary,no,612,1,1,1,3,apr,1091,1,135,1,0,0
3810,55,management,2,2,55managementdivorcedtertiary,no,2037,0,0,1,4,feb,305,2,94,3,1,1
3811,31,services,0,1,31servicessinglesecondary,no,695,1,0,1,3,apr,314,1,318,1,0,0
3812,52,housemaid,1,1,52housemaidmarriedsecondary,no,1752,0,1,0,21,nov,346,4,123,8,0,0
3813,49,technician,0,1,49techniciansinglesecondary,no,1245,0,0,1,29,apr,115,2,198,2,0,0
3814,50,management,2,2,50managementdivorcedtertiary,no,2564,1,0,1,21,nov,124,4,113,8,0,0
3815,36,blue-collar,2,1,36blue-collardivorcedsecondary,no,2843,0,0,1,12,feb,473,1,182,1,1,0
3816,35,student,0,1,35studentsinglesecondary,no,188,1,0,1,5,may,863,1,78,8,1,1
3817,36,admin.,1,1,36admin.marriedsecondary,no,725,1,0,1,27,feb,123,3,99,8,0,0
3818,27,blue-collar,0,2,27blue-collarsingletertiary,no,567,0,0,1,26,may,523,3,182,3,1,1
3819,32,admin.,0,1,32admin.singlesecondary,no,6981,1,0,1,2,jun,154,1,194,3,0,0
3820,28,student,0,1,28studentsinglesecondary,no,404,1,0,1,18,may,33,2,367,4,2,0
3821,41,services,1,1,41servicesmarriedsecondary,no,446,1,0,1,7,apr,93,3,140,2,0,0
3822,29,management,0,2,29managementsingletertiary,no,1445,0,0,1,26,apr,328,2,143,2,1,1
3823,39,technician,1,2,39technicianmarriedtertiary,no,508,0,0,1,4,mar,431,1,122,3,0,0
3824,39,admin.,1,1,39admin.marriedsecondary,no,260,1,0,1,13,nov,226,1,94,4,1,1
3825,25,admin.,0,2,25admin.singletertiary,no,760,1,0,1,27,may,223,3,89,2,0,1
3826,43,management,1,2,43managementmarriedtertiary,no,1429,1,0,1,7,may,1030,1,169,3,1,1
3827,37,management,1,2,37managementmarriedtertiary,no,708,1,0,1,27,feb,32,4,225,3,0,0
3828,31,management,0,2,31managementsingletertiary,no,3384,0,0,1,16,sep,153,1,104,2,1,1
3829,37,admin.,0,1,37admin.singlesecondary,no,16,0,0,1,18,may,488,5,336,2,0,0
3830,44,blue-collar,1,1,44blue-collarmarriedsecondary,no,500,1,0,1,14,may,86,2,304,2,0,0
3831,25,admin.,1,1,25admin.marriedsecondary,no,541,1,0,1,15,may,607,1,344,4,0,0
3832,32,blue-collar,0,0,32blue-collarsingleprimary,no,216,1,0,1,7,may,87,2,351,1,1,0
3833,40,blue-collar,1,0,40blue-collarmarriedprimary,no,4608,1,0,0,19,nov,111,2,156,1,0,0
3834,24,blue-collar,0,0,24blue-collarsingleprimary,no,145,1,0,1,15,may,520,1,345,1,0,0
3835,41,blue-collar,1,1,41blue-collarmarriedsecondary,no,140,1,0,1,3,jun,96,1,125,2,0,0
3836,26,admin.,0,1,26admin.singlesecondary,no,125,0,0,1,6,oct,63,1,63,7,0,0
3837,31,blue-collar,0,1,31blue-collarsinglesecondary,no,183,1,0,1,14,may,258,1,300,1,1,0
3838,46,admin.,2,1,46admin.divorcedsecondary,no,1198,1,1,1,7,apr,837,1,307,1,2,0
3839,27,management,0,2,27managementsingletertiary,no,390,0,0,1,28,oct,190,1,82,1,1,0
3840,42,blue-collar,1,0,42blue-collarmarriedprimary,no,201,1,0,1,11,aug,265,1,103,3,1,1
3841,29,admin.,0,2,29admin.singletertiary,no,14,0,0,1,29,sep,87,1,120,1,0,0
3842,44,technician,0,2,44techniciansingletertiary,no,2033,0,0,1,3,sep,444,1,99,1,0,1
3843,33,management,0,2,33managementsingletertiary,no,318,1,0,1,8,apr,1190,1,141,3,2,1
3844,39,housemaid,2,1,39housemaiddivorcedsecondary,no,70,0,0,1,4,jun,346,2,128,8,1,0
3845,80,retired,1,0,80retiredmarriedprimary,no,155,0,0,0,4,may,209,1,53,3,1,1
3846,48,blue-collar,1,1,48blue-collarmarriedsecondary,no,709,1,0,1,13,may,117,2,278,3,2,0
3847,31,blue-collar,0,1,31blue-collarsinglesecondary,no,196,1,0,1,5,may,568,1,341,7,0,1
3848,64,retired,1,2,64retiredmarriedtertiary,no,1644,0,0,0,5,mar,341,4,179,4,1,1
3849,50,self-employed,1,1,50self-employedmarriedsecondary,no,358,1,1,1,15,may,315,3,367,3,0,0
3850,36,technician,1,1,36technicianmarriedsecondary,no,1368,0,0,1,1,jun,516,1,292,5,0,1
3851,39,entrepreneur,1,1,39entrepreneurmarriedsecondary,no,680,1,0,1,15,may,135,1,361,2,0,0
3852,39,housemaid,1,1,39housemaidmarriedsecondary,no,953,0,0,1,30,jan,23,6,232,3,2,0
3854,58,blue-collar,1,1,58blue-collarmarriedsecondary,no,1298,1,0,1,29,jan,522,2,245,4,0,0
3855,35,management,1,1,35managementmarriedsecondary,no,2311,1,0,1,5,may,659,1,167,1,0,0
3856,45,services,1,1,45servicesmarriedsecondary,no,744,1,0,1,11,may,211,2,347,1,0,0
3857,37,management,1,2,37managementmarriedtertiary,no,2987,1,0,1,15,feb,93,1,91,9,0,1
3858,70,retired,2,1,70retireddivorcedsecondary,no,4572,0,0,1,8,jul,173,11,162,5,0,0
3859,37,technician,1,2,37technicianmarriedtertiary,no,3043,1,0,1,5,may,249,1,300,1,0,0
3860,46,management,1,2,46managementmarriedtertiary,no,273,1,0,1,18,mar,910,2,184,4,1,1
3861,41,admin.,1,1,41admin.marriedsecondary,no,3138,0,0,1,14,sep,409,1,398,1,0,1
3862,33,technician,0,1,33techniciansinglesecondary,no,1279,1,0,1,18,may,239,2,349,3,1,0
3863,54,unemployed,1,1,54unemployedmarriedsecondary,no,582,1,0,1,15,may,693,5,372,2,0,1
3864,58,technician,1,1,58technicianmarriedsecondary,no,3399,0,0,0,30,nov,1628,2,188,8,1,1
3865,46,blue-collar,1,1,46blue-collarmarriedsecondary,no,6879,0,0,1,15,nov,74,2,118,3,0,0
3867,46,services,1,1,46servicesmarriedsecondary,no,417,1,0,1,30,jan,219,1,2,1,2,0
3868,36,blue-collar,1,1,36blue-collarmarriedsecondary,no,1088,1,0,1,13,may,77,2,345,2,0,0
3869,35,self-employed,0,2,35self-employedsingletertiary,no,1129,1,0,1,21,nov,64,2,184,2,0,0
3870,40,unemployed,0,1,40unemployedsinglesecondary,no,356,1,0,1,4,may,225,2,339,2,0,0
3871,61,housemaid,1,0,61housemaidmarriedprimary,no,2580,0,0,1,16,sep,270,3,202,7,2,1
3872,34,services,1,1,34servicesmarriedsecondary,no,1076,0,0,1,12,may,152,1,182,6,1,1
3873,37,blue-collar,0,0,37blue-collarsingleprimary,no,851,1,0,1,15,may,151,1,352,1,0,0
3874,28,management,0,2,28managementsingletertiary,no,5474,0,0,1,4,feb,181,4,191,5,1,0
3875,62,retired,1,1,62retiredmarriedsecondary,no,3114,0,0,1,18,may,243,2,186,1,1,1
3876,38,technician,1,2,38technicianmarriedtertiary,no,88,0,0,1,8,nov,282,2,186,4,1,1
3877,53,management,2,1,53managementdivorcedsecondary,no,28,1,0,1,6,may,135,2,289,1,0,0
3878,70,retired,2,1,70retireddivorcedsecondary,no,6850,0,0,0,5,mar,252,3,183,1,0,0
3879,31,technician,0,2,31techniciansingletertiary,no,3729,1,0,1,5,feb,176,2,8,10,2,0
3880,49,management,2,2,49managementdivorcedtertiary,no,4961,1,0,1,3,feb,298,2,231,1,0,0
3881,42,management,1,1,42managementmarriedsecondary,no,1042,1,0,1,11,may,465,1,364,3,2,0
3882,80,retired,1,1,80retiredmarriedsecondary,no,2354,0,0,0,4,feb,739,1,181,2,0,1
3883,45,blue-collar,1,0,45blue-collarmarriedprimary,no,31,0,0,1,8,apr,393,2,310,1,2,0
3884,53,admin.,0,1,53admin.singlesecondary,no,1958,0,0,0,7,jul,82,2,75,4,0,0
3885,36,services,1,1,36servicesmarriedsecondary,no,145,1,0,1,2,feb,109,1,252,2,2,0
3886,62,blue-collar,1,1,62blue-collarmarriedsecondary,no,272,0,0,1,11,aug,146,1,286,2,0,1
3887,69,retired,1,0,69retiredmarriedprimary,no,2398,0,0,1,12,apr,161,1,186,1,0,0
3888,60,retired,2,2,60retireddivorcedtertiary,no,979,1,0,1,15,jul,346,1,181,4,1,1
3889,58,admin.,2,1,58admin.divorcedsecondary,no,3337,1,0,0,8,oct,369,2,690,3,0,1
3890,33,blue-collar,0,2,33blue-collarsingletertiary,no,700,0,0,1,30,apr,169,1,80,2,1,1
3891,34,management,1,2,34managementmarriedtertiary,no,3696,0,0,1,8,apr,758,2,160,5,2,1
3892,32,management,0,2,32managementsingletertiary,no,933,1,0,1,12,may,147,4,307,1,0,0
3893,60,management,1,2,60managementmarriedtertiary,no,5041,0,0,1,4,may,8,7,181,1,1,0
3894,33,blue-collar,1,1,33blue-collarmarriedsecondary,no,43,1,0,1,14,may,332,2,358,2,0,0
3895,37,blue-collar,1,0,37blue-collarmarriedprimary,no,120,1,0,1,8,may,80,4,358,1,2,0
3896,68,retired,1,1,68retiredmarriedsecondary,no,1146,0,0,1,13,may,356,1,71,5,1,1
3897,33,blue-collar,1,2,33blue-collarmarriedtertiary,no,6138,1,0,1,19,nov,384,1,183,1,0,0
3898,36,blue-collar,0,1,36blue-collarsinglesecondary,no,3508,1,0,1,7,apr,183,1,266,3,0,0
3899,34,technician,2,1,34techniciandivorcedsecondary,no,558,1,0,1,7,may,130,2,167,5,0,0
3900,35,unemployed,1,1,35unemployedmarriedsecondary,no,978,0,0,1,29,jun,660,2,182,6,1,1
3901,42,admin.,2,1,42admin.divorcedsecondary,no,527,0,1,1,22,oct,181,1,185,1,1,1
3902,19,student,0,0,19studentsingleprimary,no,103,0,0,1,15,oct,96,2,97,2,1,0
3903,43,admin.,0,1,43admin.singlesecondary,no,386,0,0,1,12,jul,220,3,529,1,0,1
3904,32,blue-collar,1,1,32blue-collarmarriedsecondary,no,557,1,1,1,4,feb,210,2,253,1,0,0
3906,37,unemployed,1,1,37unemployedmarriedsecondary,no,1978,0,0,1,9,sep,404,1,182,1,1,1
3908,34,services,1,1,34servicesmarriedsecondary,no,382,1,1,1,4,feb,494,2,198,7,0,0
3909,36,management,0,2,36managementsingletertiary,no,1379,0,0,1,25,may,189,1,186,1,0,1
3910,37,technician,1,1,37technicianmarriedsecondary,no,1613,1,0,1,8,may,266,1,281,11,2,0
3911,25,student,0,1,25studentsinglesecondary,no,304,0,0,1,30,nov,152,1,188,2,1,0
3912,56,blue-collar,0,0,56blue-collarsingleprimary,no,39,1,0,0,8,may,191,2,347,5,0,0
3913,38,technician,0,1,38techniciansinglesecondary,no,1211,1,0,1,14,may,498,1,358,1,1,0
3914,31,technician,0,1,31techniciansinglesecondary,no,579,1,1,1,17,apr,469,3,322,15,2,0
3915,57,blue-collar,1,1,57blue-collarmarriedsecondary,no,1316,0,0,1,28,jan,221,2,182,5,0,0
3916,33,blue-collar,1,1,33blue-collarmarriedsecondary,no,1219,1,0,1,18,may,51,3,367,4,2,0
3917,58,management,1,2,58managementmarriedtertiary,no,256,0,0,1,10,dec,422,1,188,3,1,1
3918,28,housemaid,1,1,28housemaidmarriedsecondary,yes,65,1,1,1,13,may,165,1,300,1,0,0
3919,30,admin.,2,1,30admin.divorcedsecondary,no,1320,1,1,1,5,may,122,3,362,1,0,0
3920,47,blue-collar,1,1,47blue-collarmarriedsecondary,no,243,1,0,1,4,feb,220,1,246,4,0,0
3921,36,technician,0,1,36techniciansinglesecondary,no,966,0,0,1,8,oct,135,2,91,13,0,0
3922,61,blue-collar,1,1,61blue-collarmarriedsecondary,no,681,1,0,0,19,aug,173,6,492,2,0,0
3923,27,technician,0,2,27techniciansingletertiary,no,1075,0,0,1,2,sep,529,2,184,1,1,1
3924,52,blue-collar,1,1,52blue-collarmarriedsecondary,no,568,1,0,0,17,apr,246,1,317,1,0,0
3925,35,blue-collar,0,1,35blue-collarsinglesecondary,no,142,1,0,1,26,may,293,2,19,3,0,0
3926,34,management,0,2,34managementsingletertiary,no,2607,0,0,1,7,may,63,1,336,12,2,0
3927,73,retired,1,1,73retiredmarriedsecondary,no,2850,0,0,1,17,may,157,2,28,5,0,0
3928,43,technician,0,1,43techniciansinglesecondary,no,4990,1,0,1,7,apr,58,1,228,10,0,0
3929,37,technician,1,1,37technicianmarriedsecondary,no,1458,0,0,1,22,mar,344,1,326,1,1,0
3930,55,technician,1,1,55technicianmarriedsecondary,no,1938,0,1,1,18,aug,193,1,386,3,1,1
3931,55,retired,1,1,55retiredmarriedsecondary,no,1,1,0,0,7,may,79,2,360,6,2,0
3932,49,management,0,2,49managementsingletertiary,no,5689,0,0,1,31,aug,470,1,97,3,0,1
